epoch,val_loss,accuracy,auc,precision,recall,f1_score
1,0.6736330389976501,0.699047619047619,0.8201758912273686,0.6439742410303588,0.8894536213468869,0.7470651013874067
2,0.6709964275360107,0.707936507936508,0.8127390527544682,0.6487716105550501,0.9059720457433291,0.7560975609756098
3,0.6631180644035339,0.7180952380952381,0.8127172840382098,0.6616399622997172,0.8919949174078781,0.7597402597402597
4,0.6647214889526367,0.7225396825396826,0.8210160024251962,0.6573741007194245,0.928843710292249,0.7698788836229594
5,0.6688785552978516,0.699047619047619,0.7925852527428584,0.6480605487228004,0.8703939008894537,0.7429501084598699
6,0.6579265594482422,0.7263492063492063,0.8058456259392797,0.6728155339805825,0.8805590851334181,0.7627958172812328
7,0.6602149605751038,0.714920634920635,0.7945089622611086,0.6666666666666666,0.8589580686149937,0.750694058856191
8,0.6593630313873291,0.7206349206349206,0.7881960345461465,0.670935960591133,0.8653113087674714,0.755826859045505
9,0.6502200365066528,0.7415873015873016,0.7982676939350745,0.6873767258382643,0.8856416772554002,0.7740144364242088
10,0.6516960859298706,0.7346031746031746,0.7899859067718444,0.6850551654964895,0.8678526048284625,0.765695067264574
11,0.6470768451690674,0.7447619047619047,0.7905857558420786,0.6994818652849741,0.8576874205844981,0.7705479452054794
12,0.6448871493339539,0.7441269841269841,0.7898980256580603,0.6987577639751553,0.8576874205844981,0.7701083856246435
13,0.6506823897361755,0.7276190476190476,0.7912243048523274,0.6793587174348698,0.8614993646759848,0.7596638655462185
14,0.6471457481384277,0.7384126984126984,0.7936414386057702,0.6955161626694474,0.8475222363405337,0.7640320733104238
15,0.638372540473938,0.76,0.8010428021336568,0.7119170984455958,0.8729351969504447,0.7842465753424658
16,0.6425359845161438,0.7466666666666667,0.790802636755913,0.7004132231404959,0.8614993646759848,0.7726495726495727
17,0.6438998579978943,0.7504761904761905,0.783040880036636,0.701844262295082,0.8703939008894537,0.7770845150311968
18,0.6386953592300415,0.7542857142857143,0.8024190687504434,0.7061855670103093,0.8703939008894537,0.7797381900967558
19,0.6321642994880676,0.7682539682539683,0.8086513715903741,0.7193347193347194,0.8792884371029225,0.7913093196112064
20,0.6297724843025208,0.7746031746031746,0.8121625848979934,0.7245322245322245,0.8856416772554002,0.7970268724985706
21,0.6341627836227417,0.7676190476190476,0.8104073813685589,0.7128412537917088,0.8958068614993647,0.793918918918919
22,0.6332905888557434,0.7688888888888888,0.8137371887073575,0.7205422314911366,0.8780177890724269,0.7915234822451317
23,0.6331254243850708,0.7631746031746032,0.8000035474945013,0.7225806451612903,0.8538754764930114,0.7827606290040768
24,0.6307274103164673,0.7682539682539683,0.7969914021633266,0.7235169491525424,0.8678526048284625,0.7891392258809936
25,0.629898726940155,0.7765079365079365,0.8166146904972297,0.7253886010362695,0.8894536213468869,0.7990867579908676
26,0.6287401914596558,0.7746031746031746,0.808812621340437,0.7307692307692307,0.8691232528589581,0.7939640162507254
27,0.6285537481307983,0.7720634920634921,0.8074984358774244,0.7281449893390192,0.8678526048284625,0.7918840579710145
28,0.6314306855201721,0.7720634920634921,0.7973195454047046,0.727176220806794,0.8703939008894537,0.7923655292076345
29,0.6399711966514587,0.753015873015873,0.7935108263082193,0.7094736842105264,0.8564167725540025,0.7760506620610248
30,0.6304429173469543,0.7726984126984127,0.8021223692103278,0.7236704900938478,0.8818297331639136,0.7949599083619702
31,0.6235146522521973,0.7860317460317461,0.8173274143925076,0.7388535031847133,0.8843710292249047,0.8050896471949104
32,0.627460241317749,0.7777777777777778,0.8080926412064062,0.7312169312169312,0.8780177890724269,0.7979214780600462
33,0.6272905468940735,0.7784126984126984,0.8043621282387012,0.7315010570824524,0.8792884371029225,0.7986151182919792
34,0.6311176419258118,0.7625396825396825,0.7975888324873095,0.7222820236813778,0.8526048284625158,0.782051282051282
35,0.6252544522285461,0.780952380952381,0.8154851359980393,0.7316561844863732,0.8869123252858958,0.8018380241240666
36,0.625606894493103,0.7853968253968254,0.8132074832784009,0.7336108220603538,0.8958068614993647,0.8066361556064073
37,0.6197106838226318,0.7936507936507936,0.8290051212920619,0.7386363636363636,0.9085133418043202,0.8148148148148148
38,0.6189255118370056,0.7942857142857143,0.820756390327595,0.7429171038824763,0.8996188055908514,0.8137931034482758
39,0.6190838813781738,0.7936507936507936,0.8151070053341417,0.7483870967741936,0.8843710292249047,0.8107163657542225
40,0.6166355609893799,0.8,0.8376376266616785,0.7448132780082988,0.9123252858958069,0.8201027984009137
41,0.6218843460083008,0.7949206349206349,0.8185980624230031,0.7396694214876033,0.9097839898348158,0.815954415954416
42,0.619966983795166,0.7936507936507936,0.8307699998065003,0.7366803278688525,0.9135959339263025,0.815655133295519
43,0.6175326108932495,0.8025396825396826,0.8429153309812369,0.7389558232931727,0.9351969504447268,0.8255748738081884
44,0.6227307915687561,0.7911111111111111,0.8327477279910216,0.7341513292433538,0.9123252858958069,0.8135977337110482
45,0.6187216639518738,0.8,0.8297025264610838,0.743298969072165,0.9161372299872935,0.8207171314741036
46,0.6202603578567505,0.7923809523809524,0.8313101864692108,0.7385892116182573,0.9047013977128335,0.8132495716733296
47,0.6191410422325134,0.7936507936507936,0.8211853146627623,0.740625,0.9034307496823379,0.813966800228964
48,0.6172275543212891,0.806984126984127,0.8361218790110875,0.742713567839196,0.9390088945362135,0.8294051627384961
49,0.6205907464027405,0.7949206349206349,0.8259204135733589,0.7416666666666667,0.9047013977128335,0.8151116199198626
50,0.6170564889907837,0.8012698412698412,0.8386172188933108,0.7438271604938271,0.9186785260482846,0.8220579874928937
51,0.617906391620636,0.7955555555555556,0.8293123020659319,0.7470775770456961,0.8932655654383735,0.8136574074074074
52,0.6213213801383972,0.7904761904761904,0.815733460613136,0.7423117709437964,0.8894536213468869,0.8092485549132948
53,0.6143044829368591,0.8050793650793651,0.8336555640838758,0.75,0.9148665819567979,0.8242701774470521
54,0.6114059686660767,0.8152380952380952,0.8379270699630416,0.7540983606557377,0.9351969504447268,0.8349404424276801
55,0.6177854537963867,0.8038095238095239,0.8238136855887873,0.7443762781186094,0.9250317662007624,0.8249291784702549
56,0.616213321685791,0.8063492063492064,0.826628299976135,0.7449186991869918,0.9313850063532402,0.8277809147374364
57,0.6138163805007935,0.8095238095238095,0.8347730248518116,0.7518097207859359,0.9237611181702668,0.8289623717217788
58,0.6217144727706909,0.7860317460317461,0.8150892678616348,0.7398720682302772,0.8818297331639136,0.8046376811594202
59,0.6228752732276917,0.7898412698412698,0.8201267100535995,0.7355371900826446,0.9047013977128335,0.8113960113960114
60,0.6175973415374756,0.7936507936507936,0.8172137333187134,0.7494600431965442,0.8818297331639136,0.8102743724460012
61,0.6204373836517334,0.7904761904761904,0.8222439192719251,0.7407797681770284,0.8932655654383735,0.8099078341013825
62,0.6228446960449219,0.7885714285714286,0.826171963183457,0.734504132231405,0.9034307496823379,0.8102564102564103
63,0.6164032816886902,0.8,0.8272184740613653,0.7453222453222453,0.9110546378653113,0.8198970840480274
64,0.6134482622146606,0.8063492063492064,0.8263187004560143,0.75,0.9186785260482846,0.8258138206739006
65,0.6156580448150635,0.8031746031746032,0.8271475241713375,0.748696558915537,0.9123252858958069,0.8224513172966781
66,0.6177871823310852,0.8019047619047619,0.8341667257915749,0.7435897435897436,0.9212198221092758,0.8229284903518729
67,0.6212334632873535,0.7911111111111111,0.8325389095646901,0.7346311475409836,0.9110546378653113,0.8133862733976177
68,0.6193837523460388,0.7936507936507936,0.8303612316900909,0.7391304347826086,0.9072426937738246,0.8146035367940673
69,0.6174138784408569,0.7993650793650794,0.8244078909177691,0.7481559536354057,0.9021601016518425,0.8179723502304147
70,0.6145497560501099,0.8,0.8247610278704067,0.7521367521367521,0.8945362134688691,0.8171793383633198
71,0.610473096370697,0.8158730158730159,0.8332347022362117,0.7646432374866879,0.9123252858958069,0.831981460023175
72,0.6088464856147766,0.8196825396825397,0.8500070949890028,0.7611630321910696,0.9313850063532402,0.8377142857142857
73,0.6066691279411316,0.820952380952381,0.8447293906694444,0.7671957671957672,0.9212198221092758,0.8371824480369515
74,0.6114611029624939,0.8114285714285714,0.844402859925567,0.7546777546777547,0.9224904701397713,0.8301886792452831
75,0.6090863347053528,0.8165079365079365,0.8497894078264179,0.758298755186722,0.928843710292249,0.8349514563106796
76,0.6177643537521362,0.7955555555555556,0.8346367688130083,0.7429467084639498,0.9034307496823379,0.8153669724770642
77,0.6073898673057556,0.8222222222222222,0.8507012751630235,0.7632398753894081,0.9339263024142312,0.84
78,0.6077935099601746,0.8203174603174603,0.8591975244938371,0.7608695652173914,0.9339263024142312,0.838562464346834
79,0.608607828617096,0.8177777777777778,0.8502062384303304,0.757201646090535,0.9351969504447268,0.8368391131324616
80,0.6118760704994202,0.8076190476190476,0.8375392643141404,0.7579957356076759,0.9034307496823379,0.8243478260869566
81,0.6063823103904724,0.8222222222222222,0.8477649172143783,0.7648902821316614,0.9301143583227446,0.8394495412844036
82,0.6102017760276794,0.8184126984126984,0.8461677384400055,0.7579814624098867,0.9351969504447268,0.8373151308304891
83,0.614785373210907,0.8050793650793651,0.833369345777514,0.7515723270440252,0.9110546378653113,0.8236645605973578
84,0.6143041253089905,0.8088888888888889,0.8369498964776604,0.7505154639175258,0.9250317662007624,0.8286852589641435
85,0.614292562007904,0.8082539682539682,0.8446834344906766,0.7477017364657814,0.9301143583227446,0.8289920724801813
86,0.6135265827178955,0.806984126984127,0.8380609072555938,0.7523510971786834,0.9148665819567979,0.8256880733944955
87,0.6129955053329468,0.8050793650793651,0.8373352833803107,0.7547770700636943,0.9034307496823379,0.8224407171775593
88,0.6150597333908081,0.8107936507936508,0.8412560710530899,0.7472194135490394,0.9390088945362135,0.8322072072072072
89,0.6103191375732422,0.8114285714285714,0.8446890782319287,0.7611940298507462,0.9072426937738246,0.8278260869565217
90,0.6092461943626404,0.8088888888888889,0.8405764033565748,0.7658643326039387,0.8894536213468869,0.823045267489712
91,0.6104546785354614,0.812063492063492,0.8448696779519993,0.7597883597883598,0.9123252858958069,0.8290993071593533
92,0.6083280444145203,0.8177777777777778,0.8410907900592752,0.7648305084745762,0.9174078780177891,0.8341998844598498
93,0.6159495115280151,0.7987301587301587,0.8289648088545463,0.7473684210526316,0.9021601016518425,0.8175014392630973
94,0.6138741970062256,0.8031746031746032,0.8297823450873651,0.7556270096463023,0.8958068614993647,0.8197674418604651
95,0.6123974323272705,0.8095238095238095,0.8423759505672765,0.7533818938605619,0.9199491740787802,0.8283752860411899
96,0.6142358779907227,0.8025396825396826,0.8389187559259282,0.7484342379958246,0.9110546378653113,0.8217765042979943
97,0.6100331544876099,0.8133333333333334,0.8359985229522895,0.7592008412197687,0.9174078780177891,0.8308400460299195
98,0.6103103160858154,0.8114285714285714,0.8404570785415282,0.7611940298507462,0.9072426937738246,0.8278260869565217
99,0.6067915558815002,0.8215873015873015,0.8482736601758267,0.7657563025210085,0.9263024142312579,0.8384128809660725
100,0.6114377975463867,0.8114285714285714,0.8414519894994162,0.7568134171907757,0.9174078780177891,0.829408385985066
