epoch,val_loss,accuracy,auc,precision,recall,f1_score
1,0.6740201711654663,0.4996825396825397,0.6502170421635847,0.4996825396825397,1.0,0.6663844199830652
2,0.6464468836784363,0.5034920634920635,0.778297718638536,0.5015933715742511,1.0,0.668081494057725
3,0.6352529525756836,0.5523809523809524,0.766041125136256,0.5274798927613941,1.0,0.6906537955243528
4,0.6291818618774414,0.5593650793650794,0.7631434671276259,0.5316541865214431,0.9923761118170267,0.6923758865248227
5,0.6230872869491577,0.5650793650793651,0.7641254781055089,0.5350756533700137,0.98856416772554,0.6943328871039715
6,0.6167005300521851,0.5663492063492064,0.7667949677178,0.5360610263522885,0.9822109275730623,0.6935845670704351
7,0.6107965707778931,0.5676190476190476,0.7698917691677578,0.5368567454798331,0.9809402795425667,0.6939325842696629
8,0.6058034896850586,0.5682539682539682,0.7731715890840369,0.5371785962473941,0.9822109275730623,0.6945193171608266
9,0.6015253663063049,0.5682539682539682,0.7770254581105399,0.5371785962473941,0.9822109275730623,0.6945193171608266
10,0.5978402495384216,0.5676190476190476,0.7809002896045512,0.536754507628294,0.9834815756035579,0.6944818304172274
11,0.5945633053779602,0.566984126984127,0.7844461716084341,0.5364330326162388,0.9822109275730623,0.6938958707360862
12,0.591605007648468,0.5657142857142857,0.7876163416946704,0.5356401384083045,0.9834815756035579,0.6935483870967742
13,0.5889460444450378,0.5644444444444444,0.7901592502531621,0.5349480968858131,0.9822109275730623,0.692652329749104
14,0.5864822864532471,0.566984126984127,0.7923280593915081,0.5362318840579711,0.9872935196950444,0.6949910554561717
15,0.5840929746627808,0.5663492063492064,0.7943533562522979,0.5358126721763086,0.98856416772554,0.6949531040643144
16,0.5817114114761353,0.5663492063492064,0.7962754532730474,0.5358126721763086,0.98856416772554,0.6949531040643144
17,0.5792545080184937,0.5663492063492064,0.7976734886060928,0.5358126721763086,0.98856416772554,0.6949531040643144
18,0.576665461063385,0.5663492063492064,0.7984877998439103,0.5358126721763086,0.98856416772554,0.6949531040643144
19,0.573979914188385,0.5682539682539682,0.7987457994440109,0.5369220151828847,0.98856416772554,0.6958855098389982
20,0.571202278137207,0.5707936507936507,0.7986071246589568,0.5384615384615384,0.9872935196950444,0.6968609865470852
21,0.5684025883674622,0.572063492063492,0.7983015563825876,0.5392633773453788,0.9860228716645489,0.6972147349505841
22,0.5656698346138,0.572063492063492,0.7978573133211643,0.5393180236604036,0.9847522236340533,0.6969424460431655
23,0.5630488991737366,0.5707936507936507,0.797407426518489,0.5387299371946964,0.9809402795425667,0.6954954954954955
24,0.5604974031448364,0.573968253968254,0.7968301524132637,0.5406162464985994,0.9809402795425667,0.6970654627539503
25,0.557969331741333,0.5752380952380952,0.796594727778172,0.5414908579465542,0.9783989834815756,0.6971480307831598
26,0.5554525852203369,0.5784126984126984,0.7966431027031908,0.5432185523541813,0.9822109275730623,0.6995475113122172
27,0.5529329776763916,0.5834920634920635,0.7967205025832209,0.5462244177840508,0.9834815756035579,0.7023593466424682
28,0.5504801869392395,0.5841269841269842,0.7969736646908196,0.5465444287729196,0.9847522236340533,0.7029478458049887
29,0.5481391549110413,0.5853968253968254,0.7974074265184888,0.5472496473906912,0.9860228716645489,0.7038548752834467
30,0.5459606647491455,0.586031746031746,0.7978992382561807,0.547568710359408,0.9872935196950444,0.7044424297370807
31,0.5439599752426147,0.587936507936508,0.7984184624513833,0.5487977369165488,0.9860228716645489,0.7051340299863699
32,0.5420941114425659,0.593015873015873,0.7987982056127814,0.5519203413940256,0.9860228716645489,0.7077063383492932
33,0.5403187274932861,0.5974603174603175,0.7990521739691304,0.5548387096774193,0.9834815756035579,0.7094408799266728
34,0.5386278033256531,0.6057142857142858,0.7988417430452982,0.559971098265896,0.9847522236340533,0.7139567019806541
35,0.5370937585830688,0.6146031746031746,0.7984587748888989,0.5659824046920822,0.9809402795425667,0.7178056717805672
36,0.5357576608657837,0.6228571428571429,0.7980443630312373,0.5725018782870023,0.9682337992376112,0.7195467422096318
37,0.5346740484237671,0.6241269841269841,0.797671876108592,0.5742574257425742,0.9580686149936467,0.7180952380952381
38,0.5337318181991577,0.6279365079365079,0.7977009010636034,0.5778466305189776,0.9479034307496823,0.7179980750721848
39,0.532885730266571,0.6304761904761905,0.7980363005437342,0.5798908807482464,0.9453621346886912,0.7188405797101449
40,0.5322343111038208,0.633015873015873,0.7985990621714536,0.581704456606724,0.9453621346886912,0.7202323330106486
41,0.5317843556404114,0.6368253968253968,0.7990634614516348,0.5845790715971676,0.9440914866581956,0.7220602526724975
42,0.5315350294113159,0.6412698412698413,0.7992617986442121,0.5880952380952381,0.9415501905972046,0.7239863214460186
43,0.531398355960846,0.646984126984127,0.7995343107218185,0.5927710843373494,0.9377382465057179,0.7263779527559056
44,0.531400203704834,0.6507936507936508,0.7995181857468121,0.5965770171149144,0.9301143583227446,0.7269116186693148
45,0.531550407409668,0.652063492063492,0.7996842729893768,0.5986787778695293,0.9212198221092758,0.7257257257257257
46,0.5317700505256653,0.6546031746031746,0.8000406349370159,0.6018440905280805,0.9123252858958069,0.7252525252525253
47,0.5320274233818054,0.6552380952380953,0.8005324466747077,0.6033898305084746,0.9047013977128335,0.7239450940518556
48,0.5323944687843323,0.6622222222222223,0.8011339082424422,0.6098191214470284,0.8996188055908514,0.7268993839835729
49,0.5328898429870605,0.6628571428571428,0.8013548204000284,0.6111111111111112,0.8945362134688691,0.7261474987106756
50,0.5334317684173584,0.6641269841269841,0.8015902450351202,0.6133567662565905,0.8869123252858958,0.7251948051948052
51,0.5339909195899963,0.6622222222222223,0.801738594805178,0.6135351736420303,0.8754764930114358,0.7214659685863875
52,0.5345273017883301,0.6653968253968254,0.8020369068427944,0.6164874551971327,0.8742058449809402,0.7230688386757751
53,0.5350124835968018,0.6660317460317461,0.8025029186204762,0.6168307967770814,0.8754764930114358,0.7237394957983193
54,0.5354677438735962,0.6666666666666666,0.8030624552531944,0.6173835125448028,0.8754764930114358,0.7241198108250131
55,0.5358893275260925,0.6653968253968254,0.8034043047233277,0.6162790697674418,0.8754764930114358,0.7233595800524935
56,0.5362781882286072,0.6660317460317461,0.8035865169408987,0.6168307967770814,0.8754764930114358,0.7237394957983193
57,0.536651074886322,0.6730158730158731,0.8038864414760157,0.6234119782214156,0.8729351969504447,0.7273689782953944
58,0.536996603012085,0.6761904761904762,0.8040299537535718,0.6264840182648402,0.8716645489199492,0.7290116896918172
59,0.5373024344444275,0.6768253968253968,0.8042024909861389,0.6272893772893773,0.8703939008894537,0.7291112293773284
60,0.5376161336898804,0.6780952380952381,0.8044282406362269,0.6284403669724771,0.8703939008894537,0.7298881193393714
61,0.5379739999771118,0.6774603174603174,0.8045636904262798,0.628808864265928,0.8653113087674714,0.7283422459893049
62,0.5383793711662292,0.6793650793650794,0.8046040028637955,0.6305555555555555,0.8653113087674714,0.7295125870380289
