epoch,val_loss,accuracy,auc,precision,recall,f1_score
1,0.72645103931427,0.5415873015873016,0.5627761401969827,0.5286849073256841,0.761118170266836,0.6239583333333333
2,0.8092062473297119,0.4996825396825397,0.6745971981243429,0.4996825396825397,1.0,0.6663844199830652
3,0.7427168488502502,0.5733333333333334,0.6859209618225092,0.5431357839459865,0.9199491740787802,0.6830188679245283
4,0.7133988738059998,0.6146031746031746,0.661966505201917,0.5844277673545967,0.7916137229987293,0.6724230976794388
5,0.711251437664032,0.6019047619047619,0.6536008681686544,0.5778210116731517,0.7547649301143583,0.6545454545454545
6,0.7132546901702881,0.6025396825396825,0.6464365417733603,0.5789990186457311,0.7496823379923762,0.6533776301218162
7,0.7091684341430664,0.6190476190476191,0.6552835093105606,0.591937069813176,0.7649301143583227,0.6674057649667405
8,0.7009466290473938,0.633015873015873,0.6663710421248847,0.6039800995024875,0.7712833545108005,0.6774553571428571
9,0.7046679258346558,0.6247619047619047,0.6556600274769574,0.5972222222222222,0.7649301143583227,0.6707520891364902
10,0.7033945322036743,0.6292063492063492,0.6490318565006223,0.6022155085599195,0.7598475222363406,0.6719101123595506
11,0.7108429670333862,0.6126984126984127,0.638592547681551,0.5878848063555114,0.7522236340533672,0.6599777034559643
12,0.7074043154716492,0.6234920634920635,0.6442693451325151,0.5964214711729622,0.7623888182973316,0.6692693809258227
13,0.7074977159500122,0.6184126984126984,0.6504476293061745,0.591715976331361,0.7623888182973316,0.6662965019433648
14,0.7040219902992249,0.6317460317460317,0.6650891066118848,0.5992329817833174,0.7941550190597204,0.6830601092896175
15,0.6998758912086487,0.6412698412698413,0.6735442372564323,0.6057142857142858,0.8081321473951716,0.6924333151878062
16,0.6988438963890076,0.6431746031746032,0.6751889847070737,0.6089060987415296,0.7992376111817027,0.6912087912087912
17,0.6997711658477783,0.6368253968253968,0.6713617218893311,0.6063303659742829,0.7789072426937739,0.681868743047831
18,0.6999236941337585,0.6406349206349207,0.6763620766387812,0.6080156402737048,0.7903430749682337,0.687292817679558
19,0.6939359903335571,0.653968253968254,0.6944881610433504,0.615678776290631,0.818297331639136,0.7026732133115112
20,0.6972765326499939,0.646984126984127,0.6900481491753687,0.6113789778206364,0.8055908513341804,0.6951754385964912
21,0.6954297423362732,0.6526984126984127,0.69630786447281,0.6145038167938931,0.818297331639136,0.7019073569482289
22,0.6921555995941162,0.6577777777777778,0.6955991718212836,0.6196911196911197,0.8157560355781448,0.7043335161821174
23,0.6900665760040283,0.6596825396825396,0.6926450764001315,0.6224390243902439,0.8106734434561627,0.7041942604856513
24,0.6923601627349854,0.6526984126984127,0.6831498848676785,0.6192842942345924,0.7916137229987293,0.6949247071946458
25,0.6929636001586914,0.652063492063492,0.6872811034642896,0.6168132942326491,0.8017789072426937,0.6972375690607735
26,0.6906864047050476,0.6596825396825396,0.6926861950863976,0.6241345202769535,0.8017789072426937,0.7018909899888766
27,0.6913374066352844,0.653968253968254,0.6846946574732808,0.6212424849699398,0.7878017789072427,0.6946778711484594
28,0.691990852355957,0.652063492063492,0.6847938260695696,0.6201005025125628,0.783989834815756,0.6924803591470258
29,0.6960557699203491,0.646984126984127,0.683869058752959,0.6140177690029615,0.7903430749682337,0.6911111111111111
30,0.6918594837188721,0.6577777777777778,0.6786477918459227,0.623015873015873,0.7979669631512071,0.6997214484679666
31,0.6903225183486938,0.6584126984126984,0.6834852843478092,0.6261398176291794,0.7852604828462516,0.6967305524239008
32,0.6906824111938477,0.6526984126984127,0.6817357245596269,0.6226993865030674,0.7738246505717916,0.690084985835694
33,0.6922321319580078,0.6495238095238095,0.6820316178509923,0.6185671039354188,0.7789072426937739,0.6895388076490439
34,0.6911804676055908,0.6495238095238095,0.6837086152516463,0.6202661207778914,0.770012706480305,0.6870748299319728
35,0.6880100965499878,0.6577777777777778,0.6791194473648565,0.628099173553719,0.772554002541296,0.6928774928774929
36,0.6901789307594299,0.6565079365079365,0.6773255438954069,0.623991935483871,0.7865311308767471,0.6958965711073637
37,0.698558509349823,0.6387301587301587,0.6684471326569444,0.609,0.7738246505717916,0.6815892557358701
38,0.6998893022537231,0.6374603174603175,0.677507756112978,0.6058823529411764,0.7852604828462516,0.6840066408411732
39,0.6953414082527161,0.6488888888888888,0.6776714246092919,0.6172344689378757,0.7827191867852605,0.6901960784313725
40,0.6962724328041077,0.6444444444444445,0.6715995652706738,0.614070351758794,0.7763659466327827,0.6857463524130191
41,0.6934301853179932,0.6482539682539683,0.6680335270480331,0.6187563710499491,0.7712833545108005,0.6866515837104072
42,0.6904457211494446,0.6495238095238095,0.6814777249595263,0.6190476190476191,0.7763659466327827,0.6888387824126269
43,0.6917055249214172,0.6546031746031746,0.6799345648514245,0.6221105527638191,0.7865311308767471,0.6947250280583613
44,0.6887944340705872,0.6584126984126984,0.6862652300388934,0.6243756243756243,0.7941550190597204,0.6991051454138703
45,0.6887055039405823,0.6577777777777778,0.6838480962854507,0.6252525252525253,0.7865311308767471,0.6966797974113674
46,0.6883357763290405,0.6577777777777778,0.6839440398867382,0.6267893660531697,0.7789072426937739,0.6946175637393768
47,0.6837940812110901,0.6653968253968254,0.6881905520546443,0.63347022587269,0.783989834815756,0.7007382169222033
48,0.6831097602844238,0.6711111111111111,0.6917227278297718,0.6346346346346347,0.8055908513341804,0.70996640537514
49,0.6832412481307983,0.6660317460317461,0.6933578002954095,0.6335721596724667,0.7865311308767471,0.7018140589569161
50,0.6790274381637573,0.6692063492063492,0.7001706022355665,0.6411889596602972,0.7674714104193139,0.6986697513013302
51,0.6779700517654419,0.6761904761904762,0.6981646553447842,0.6432264736297828,0.7903430749682337,0.7092360319270239
52,0.6824463605880737,0.6711111111111111,0.6942519301595083,0.6371049949031601,0.7941550190597204,0.7070135746606335
53,0.6772118806838989,0.6730158730158731,0.7007672263107992,0.6446808510638298,0.770012706480305,0.7017950202663579
54,0.6777276992797852,0.6768253968253968,0.6956225530350428,0.6447916666666667,0.7865311308767471,0.7086433886662851
55,0.6809055209159851,0.6666666666666666,0.6976784873483446,0.6353305785123967,0.7814485387547649,0.7008547008547008
56,0.679983913898468,0.6755555555555556,0.7030061790904225,0.6388329979879276,0.806861499364676,0.7130825379000562
57,0.685680091381073,0.6679365079365079,0.6962425583240346,0.6322645290581163,0.8017789072426937,0.7070028011204482
58,0.6812044978141785,0.6749206349206349,0.6919912086636266,0.6421923474663909,0.7890724269377383,0.7080957810718358
59,0.6822606325149536,0.6723809523809524,0.6945510484458748,0.640124095139607,0.7865311308767471,0.7058152793614595
60,0.6788254380226135,0.6711111111111111,0.6927224762801618,0.6414300736067298,0.7750952986022872,0.7019562715765247
61,0.6825838088989258,0.6641269841269841,0.6877688839582298,0.6340956340956341,0.7750952986022872,0.6975414522584333
62,0.6819022297859192,0.6704761904761904,0.6899038306490625,0.639874739039666,0.7789072426937739,0.7025787965616046
63,0.6844503283500671,0.6622222222222223,0.6914848844484291,0.6318510858324715,0.7763659466327827,0.6966932725199544
64,0.6841117739677429,0.6628571428571428,0.6912091473758215,0.6336116910229646,0.7712833545108005,0.695702005730659
65,0.6807730197906494,0.6704761904761904,0.6877737214507317,0.6410526315789473,0.7738246505717916,0.7012089810017271
66,0.6870422959327698,0.6546031746031746,0.684618063842001,0.6269592476489029,0.7623888182973316,0.6880733944954128
67,0.6844746470451355,0.6596825396825396,0.6868779790891324,0.6333687566418703,0.7573062261753494,0.6898148148148148
68,0.6870747804641724,0.6552380952380953,0.6854178626023131,0.628421052631579,0.758576874205845,0.687392055267703
69,0.6837442517280579,0.6628571428571428,0.6913679783796336,0.6338912133891214,0.770012706480305,0.6953528399311532
70,0.6836946606636047,0.6647619047619048,0.6886936512748405,0.6361724500525763,0.7687420584498094,0.6962025316455697
71,0.685195803642273,0.6634920634920635,0.683784402634176,0.6342737722048067,0.7712833545108005,0.6961009174311926
72,0.6863593459129333,0.6565079365079365,0.6897175871877398,0.6286610878661087,0.7636594663278272,0.6896156052782558
73,0.6857619881629944,0.6622222222222223,0.6909229290694598,0.631307929969104,0.7789072426937739,0.6973833902161547
74,0.6892644762992859,0.6501587301587302,0.6849752320383904,0.6226611226611226,0.761118170266836,0.6849628359062321
75,0.6860357522964478,0.6577777777777778,0.6867175355878199,0.6305263157894737,0.761118170266836,0.6896948762233737
76,0.6824334859848022,0.6634920634920635,0.6920170086236366,0.6348373557187827,0.7687420584498094,0.6954022988505747
77,0.6794180870056152,0.6685714285714286,0.6943922174420629,0.6402116402116402,0.7687420584498094,0.6986143187066974
78,0.684027910232544,0.6622222222222223,0.688389695495972,0.6352067868504772,0.761118170266836,0.692485549132948
79,0.6798558831214905,0.6717460317460318,0.6888339385573952,0.642706131078224,0.772554002541296,0.7016733987305251
80,0.6838369369506836,0.660952380952381,0.6919162275298473,0.6324607329842932,0.7674714104193139,0.6934557979334098
81,0.684604823589325,0.6584126984126984,0.6849139571333664,0.6323060573857598,0.7560355781448539,0.6886574074074074
82,0.680209755897522,0.6742857142857143,0.6911631911970536,0.6412371134020619,0.7903430749682337,0.7080250426863973
83,0.6780228018760681,0.6774603174603174,0.6943422300195434,0.6454640250260688,0.7865311308767471,0.709049255441008
84,0.6814624667167664,0.6666666666666666,0.693797205864331,0.638477801268499,0.7674714104193139,0.6970571263704558
85,0.6828950047492981,0.6647619047619048,0.6847623823683073,0.6370370370370371,0.7649301143583227,0.6951501154734411
