epoch,val_loss,accuracy,auc,precision,recall,f1_score
65,0.7113285660743713,0.6095238095238096,0.6536653680686795,0.5890269151138716,0.7229987293519695,0.6491728465487735
66,0.710028350353241,0.6088888888888889,0.6481369203877734,0.5889698231009365,0.7191867852604829,0.6475972540045767
67,0.7113288640975952,0.6063492063492063,0.649809886544676,0.5870698644421272,0.7153748411689962,0.6449026345933563
68,0.7080143690109253,0.6184126984126984,0.6492197124594457,0.5966735966735967,0.7293519695044473,0.6563750714694111
69,0.7090052962303162,0.6101587301587301,0.6515900837853701,0.5896373056994819,0.7229987293519695,0.6495433789954338
70,0.7083145380020142,0.6133333333333333,0.6522939389443947,0.5915637860082305,0.7306226175349428,0.6537805571347356
71,0.7086397409439087,0.6120634920634921,0.6485061823154175,0.5920502092050209,0.7191867852604829,0.6494549627079748
72,0.7098601460456848,0.6076190476190476,0.6454214745967144,0.5863125638406538,0.7293519695044473,0.6500566251415628
73,0.7115432620048523,0.6076190476190476,0.644443494862583,0.587203302373581,0.7229987293519695,0.6480637813211845
74,0.7145689725875854,0.6006349206349206,0.6391367655880132,0.5814432989690722,0.7166454891994918,0.6420034149117815
75,0.709896445274353,0.6082539682539683,0.6432679841846245,0.5885416666666666,0.7179161372299873,0.6468231253577561
76,0.7125023603439331,0.6025396825396825,0.6411548062100504,0.5835929387331257,0.7141041931385006,0.6422857142857142
77,0.7107256650924683,0.6101587301587301,0.6412475248163365,0.5900104058272633,0.7204574332909784,0.648741418764302
78,0.7138473987579346,0.6,0.6399526893233316,0.5813471502590674,0.7128335451080051,0.6404109589041096
79,0.7139989733695984,0.6031746031746031,0.6423762730667767,0.5826530612244898,0.7255400254129606,0.6462931522354273
80,0.7133044004440308,0.6057142857142858,0.640289701300963,0.5853909465020576,0.7229987293519695,0.6469584991472428
81,0.7120502591133118,0.606984126984127,0.6406509007411039,0.5875,0.7166454891994918,0.6456783056668575
82,0.7124747037887573,0.6076190476190476,0.6435630712272395,0.5879292403746098,0.7179161372299873,0.6464530892448512
83,0.7149736285209656,0.6038095238095238,0.6382603731964216,0.5841073271413829,0.7191867852604829,0.6446469248291572
84,0.7130184173583984,0.6019047619047619,0.6414531182476667,0.5840336134453782,0.7064803049555273,0.6394479585968947
85,0.716361403465271,0.5987301587301588,0.6412886435026025,0.5775775775775776,0.7331639135959339,0.6461366181410975
86,0.7153311371803284,0.6012698412698413,0.6375436180573919,0.5813715455475946,0.7217280813214739,0.6439909297052154
87,0.7136412262916565,0.5961904761904762,0.642394816788034,0.578076525336091,0.7102922490470139,0.637400228050171
88,0.71099454164505,0.6082539682539683,0.6427648849644283,0.5883575883575883,0.7191867852604829,0.6472269868496283
89,0.7108514308929443,0.6101587301587301,0.6467292100697244,0.5896373056994819,0.7229987293519695,0.6495433789954338
90,0.709343433380127,0.6082539682539683,0.6501017485922896,0.5887265135699373,0.7166454891994918,0.6464183381088825
91,0.7105404138565063,0.6076190476190476,0.650471816768684,0.5873836608066184,0.7217280813214739,0.6476624857468644
92,0.7120065689086914,0.606984126984127,0.6476064087100666,0.5862422997946611,0.7255400254129606,0.6484951731970471
93,0.712028980255127,0.6107936507936508,0.6449054753965131,0.5882352941176471,0.7369758576874206,0.6542583192329385
94,0.7128994464874268,0.6082539682539683,0.6476273711775749,0.5869120654396728,0.7293519695044473,0.6504249291784703
95,0.7085782289505005,0.6120634920634921,0.6558430459432787,0.5896130346232179,0.735705209656925,0.6546071226681741
96,0.7074536085128784,0.6158730158730159,0.6501081985822922,0.5943983402489627,0.7280813214739518,0.6544831524842947
97,0.7103002071380615,0.6057142857142858,0.6512530718077386,0.5857438016528925,0.7204574332909784,0.6461538461538462
98,0.7083021402359009,0.6146031746031746,0.6500509549210198,0.5925925925925926,0.7318932655654383,0.6549175667993178
99,0.7081248760223389,0.6152380952380953,0.6465808602996665,0.5932028836251287,0.7318932655654383,0.6552901023890785
100,0.7250886559486389,0.6025396825396825,0.6568379569011668,0.5708003518029904,0.8246505717916137,0.6746361746361746
